time,8#炉烟囱出口烟气NH3实测值,8#炉烟囱出口烟气氧量实测值,8#炉烟囱出口烟气NOx折算值,8#炉沼气流量,8#炉省煤器出口左侧烟气氧量,8#炉省煤器出口右侧烟气氧量,8#炉SNCR氨水管路流量,8#炉一次风机入口风温,8#炉二次风机出口风温,8#炉烟气再循环风机出口风温,8#炉锅炉出口NOx折算值,8#炉炉膛上部左侧温度T10,8#炉炉膛上部中侧温度T11,8#炉炉膛上部右侧温度T12,8#炉炉膛中部左侧温度T20,8#炉炉膛中部中侧温度T21,8#炉炉膛中部右侧温度T22,8#炉炉膛下部左侧温度T30,8#炉炉膛下部中侧温度T31,8#炉炉膛下部右侧温度T32,8#炉干燥炉排左入口风门开度,8#炉燃烧炉排一段左入口风门开度,8#炉燃烧炉排二段左入口风门开度,8#炉炉排左侧一次风总风压,8#炉燃烧炉排三段左入口风门开度,8#炉燃烧炉排三段中入口风门开度,8#炉燃尽炉排一段左入口风门开度,8#炉燃尽炉排二段左入口风门开度,8#炉燃尽炉排一段中入口风门开度,8#炉燃尽炉排二段中入口风门开度,8#炉炉排下部垃圾料层厚度左,8#炉炉排中间垃圾料层厚度左,8#炉炉排上部垃圾料层厚度左,8#炉干燥炉排右入口风门开度,8#炉燃烧炉排一段右入口风门开度,8#炉燃烧炉排二段右入口风门开度,8#炉炉排右侧一次风总风压,8#炉燃烧炉排三段右入口风门开度,8#炉炉排下部垃圾料层厚度右,8#炉炉排中间垃圾料层厚度右,8#炉炉排上部垃圾料层厚度右,8#炉燃尽炉排一段右入口风门开度,8#炉燃尽炉排二段右入口风门开度,8#炉干燥炉排中入口风门开度,8#炉燃烧炉排一段中入口风门开度,8#炉燃烧炉排二段中入口风门开度,8#炉干燥炉排上部左侧烟温,8#炉干燥炉排上部右侧烟温,8#炉推料器1位置,8#炉推料器2位置,8#炉推料器3位置,8#炉推料器3速度,8#炉推料器1速度,8#炉推料器2速度,8#炉干燥炉排_SV,8#炉燃烧炉排_SV,8#炉燃尽炉排_SV
2025-08-13 09:08:37,0.7629672884941101,6.309713363647461,67.6146240234375,261.8981628417969,4.375453472137451,4.285467624664307,-0.046296294778585434,36.153709411621094,44.55180740356445,126.51335144042969,244.16368103027344,1107.1444091796875,1039.6849365234375,1026.6514892578125,1166.8963623046875,1034.95703125,1075.2088623046875,1204.2730712890625,985.4930419921875,1075.4056396484375,76.80786895751953,100.61804962158203,100.07638549804688,0.28680557012557983,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,278.6111145019531,230.9722137451172,222.82406616210938,76.80555725097656,60.49305725097656,70.83101654052734,0.3837962746620178,55.51388931274414,279.90740966796875,229.1666717529297,224.25926208496094,30.289352416992188,19.72222137451172,75.35416412353516,100.1087875366211,100.3657455444336,1049.03173828125,791.9159545898438,216.1851806640625,214.5555419921875,212.42591857910156,3.791309118270874,3.600834608078003,3.5966126918792725,50.0,80.0,118.67776489257812
2025-08-13 09:08:38,0.7629672884941101,6.299947738647461,67.6146240234375,261.5740661621094,4.375453472137451,4.274824142456055,0.023148147389292717,36.153709411621094,44.55180740356445,126.51335144042969,242.6309051513672,1106.7467041015625,1039.6849365234375,1026.6514892578125,1166.8963623046875,1034.95703125,1075.2088623046875,1204.3760986328125,985.3973999023438,1075.5037841796875,76.80786895751953,100.61111450195312,100.06944274902344,0.282870352268219,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,284.6759338378906,236.8518524169922,228.75,76.80786895751953,60.5,70.82870483398438,0.3768518567085266,55.50694274902344,285.0,235.0,229.8148193359375,30.289352416992188,19.72222137451172,75.34722137451172,100.11573791503906,100.36805725097656,1049.129150390625,791.8240356445312,217.370361328125,215.7963104248047,213.6851806640625,3.8155405521392822,3.584735631942749,3.655937910079956,50.0,80.0,118.4691162109375
2025-08-13 09:08:39,0.7629672884941101,6.299947738647461,67.54539489746094,261.9444580078125,4.375453472137451,4.27095365524292,-0.09259258955717087,36.153709411621094,44.55180740356445,126.51335144042969,241.26602172851562,1106.5478515625,1039.6849365234375,1026.748291015625,1166.8963623046875,1035.0540771484375,1075.2088623046875,1204.4791259765625,985.3017578125,1075.7005615234375,76.80786895751953,100.61111450195312,100.06944274902344,0.2689814865589142,70.28935241699219,70.75463104248047,30.682870864868164,20.060184478759766,40.29861068725586,20.287036895751953,290.4166564941406,242.2222137451172,234.1666717529297,76.80555725097656,60.5,70.82870483398438,0.3689814805984497,55.51388931274414,288.75,239.8148193359375,234.120361328125,30.296295166015625,19.72222137451172,75.35416412353516,100.11573791503906,100.35879516601562,1049.3243408203125,791.8240356445312,218.4814910888672,216.88888549804688,214.81480407714844,3.8117034435272217,3.5920441150665283,3.6593549251556396,50.0,80.0,118.32689666748047
2025-08-13 09:08:40,0.7629672884941101,6.296773910522461,67.54539489746094,262.08331298828125,4.3769049644470215,4.244828701019287,-0.011574073694646358,36.153709411621094,44.55180740356445,126.51335144042969,240.61480712890625,1106.34912109375,1039.6849365234375,1026.748291015625,1166.8963623046875,1035.0540771484375,1075.2088623046875,1204.4791259765625,985.2061157226562,1075.7005615234375,76.80786895751953,100.61111450195312,100.06944274902344,0.26782405376434326,70.28240203857422,70.7615737915039,30.682870864868164,20.067129135131836,40.29166793823242,20.287036895751953,291.4351806640625,243.1018524169922,235.32406616210938,76.80555725097656,60.49305725097656,70.83795928955078,0.37268519401550293,55.50694274902344,290.6944580078125,241.11111450195312,235.7870330810547,30.282407760620117,19.72222137451172,75.35416412353516,100.1087875366211,100.35879516601562,1049.3243408203125,791.9159545898438,218.87037658691406,217.3148193359375,215.18519592285156,3.816591501235962,3.574842929840088,3.659450054168701,50.0,80.0,118.36849212646484
2025-08-13 09:08:41,0.7629672884941101,6.296773910522461,67.52293395996094,261.620361328125,4.374002456665039,4.248215198516846,-0.046296294778585434,36.153709411621094,44.55180740356445,126.51335144042969,239.68910217285156,1105.9515380859375,1039.6849365234375,1026.748291015625,1167.0997314453125,1035.0540771484375,1075.2088623046875,1204.6851806640625,985.0148315429688,1075.5037841796875,76.80786895751953,100.61111450195312,100.06944274902344,0.2671296298503876,70.28240203857422,70.7615737915039,30.689815521240234,20.067129135131836,40.29861068725586,20.287036895751953,292.6851806640625,244.629638671875,236.25,76.80555725097656,60.49305725097656,70.82870483398438,0.37106481194496155,55.51388931274414,292.22222900390625,242.03704833984375,237.59259033203125,30.275463104248047,19.72222137451172,75.34722137451172,100.1087875366211,100.35879516601562,1049.3243408203125,791.9159545898438,220.05555725097656,218.5,216.5,3.8309240341186523,3.5571630001068115,3.611577272415161,50.0,80.0,119.00022888183594
2025-08-13 09:08:42,0.7629672884941101,6.302145004272461,67.52293395996094,261.4351806640625,4.375453472137451,4.250150203704834,0.1041666716337204,36.153709411621094,44.55180740356445,126.51335144042969,238.83859252929688,1105.653564453125,1039.6849365234375,1026.748291015625,1167.2012939453125,1035.0540771484375,1075.2088623046875,1204.891357421875,984.8233642578125,1075.5037841796875,76.80786895751953,100.61111450195312,100.07638549804688,0.2671296298503876,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,294.629638671875,247.9166717529297,239.16665649414062,76.80555725097656,60.49305725097656,70.82870483398438,0.3673611283302307,55.51388931274414,295.78704833984375,245.37037658691406,241.11111450195312,30.289352416992188,19.729167938232422,75.35416412353516,100.1087875366211,100.35879516601562,1049.3243408203125,791.9159545898438,221.11111450195312,219.59259033203125,217.62962341308594,3.772266387939453,3.553645372390747,3.6030237674713135,50.0,80.0,119.85164642333984
2025-08-13 09:08:43,0.7629672884941101,6.302145004272461,67.56096649169922,261.2962951660156,4.349328517913818,4.223057746887207,-0.09259258955717087,36.153709411621094,44.55180740356445,126.51335144042969,238.0932159423828,1105.5540771484375,1039.6849365234375,1026.748291015625,1167.2689208984375,1034.95703125,1075.2088623046875,1204.994384765625,984.7277221679688,1075.5037841796875,76.80786895751953,100.61111450195312,100.06944274902344,0.26157405972480774,70.28240203857422,70.7615737915039,30.689815521240234,20.067129135131836,40.29861068725586,20.287036895751953,296.0648193359375,250.37037658691406,241.20370483398438,76.80555725097656,60.49305725097656,70.82870483398438,0.3664351999759674,55.51388931274414,297.4537048339844,247.54629516601562,242.03704833984375,30.289352416992188,19.729167938232422,75.35416412353516,100.1087875366211,100.35879516601562,1049.3243408203125,791.9159545898438,222.25926208496094,220.68519592285156,218.8148193359375,3.729836940765381,3.5826029777526855,3.606290102005005,50.0,80.0,119.97358703613281
2025-08-13 09:08:44,0.7629672884941101,6.289205074310303,67.56096649169922,261.4351806640625,4.350780010223389,4.224992752075195,-0.09259258955717087,36.153709411621094,44.55180740356445,126.51335144042969,237.34280395507812,1105.4879150390625,1039.6849365234375,1026.748291015625,1167.2012939453125,1034.95703125,1075.2088623046875,1205.0975341796875,984.6322021484375,1075.7005615234375,76.8009262084961,100.61111450195312,100.06944274902344,0.260185182094574,70.28240203857422,70.7615737915039,30.682870864868164,20.067129135131836,40.29861068725586,20.287036895751953,297.3148193359375,252.5463104248047,243.61111450195312,76.80555725097656,60.5,70.82870483398438,0.36249998211860657,55.50694274902344,299.629638671875,249.1666717529297,243.84259033203125,30.296295166015625,19.729167938232422,75.34722137451172,100.1087875366211,100.35879516601562,1049.2266845703125,791.8240356445312,223.38888549804688,221.88890075683594,220.01852416992188,3.7208023071289062,3.540645122528076,3.596383571624756,50.0,80.0,120.094482421875
2025-08-13 09:08:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.77777099609375,222.2777862548828,220.38888549804688,3.69638991355896,3.543560743331909,3.594931125640869,50.0,80.0,120.05912017822266
2025-08-13 09:08:46,0.7629672884941101,6.289205074310303,67.46940612792969,262.03704833984375,4.350780010223389,4.220155239105225,0.3125,36.153709411621094,44.55180740356445,126.51335144042969,236.74510192871094,1105.3885498046875,1039.6849365234375,1026.8450927734375,1167.0997314453125,1034.95703125,1075.2088623046875,1205.0975341796875,984.9190063476562,1075.7005615234375,76.80786895751953,100.61111450195312,100.06944274902344,0.2682870328426361,70.28240203857422,70.7615737915039,30.682870864868164,20.060184478759766,40.29861068725586,20.287036895751953,293.33331298828125,248.00926208496094,239.76852416992188,76.80555725097656,60.5,70.82870483398438,0.3629629611968994,55.51388931274414,295.27777099609375,244.95370483398438,239.62962341308594,30.289352416992188,19.72222137451172,75.34722137451172,100.1087875366211,100.35879516601562,1049.2266845703125,791.4564819335938,224.9073944091797,223.370361328125,221.51852416992188,3.650113344192505,3.5816192626953125,3.570061683654785,50.0,80.0,119.75273132324219
2025-08-13 09:08:47,0.7629672884941101,6.302374839782715,67.56258392333984,261.5740661621094,4.350780010223389,4.222090244293213,0.11574073880910873,36.153709411621094,44.55180740356445,126.51335144042969,236.2346649169922,1105.1898193359375,1039.6849365234375,1027.038818359375,1167.2012939453125,1034.95703125,1075.3072509765625,1205.0975341796875,984.7277221679688,1075.8973388671875,76.80786895751953,100.61111450195312,100.06944274902344,0.27222222089767456,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,285.3703918457031,238.9814910888672,231.4351806640625,76.80786895751953,60.49305725097656,70.83101654052734,0.3699073791503906,55.51388931274414,286.7592468261719,236.620361328125,231.0185089111328,30.282407760620117,19.72222137451172,75.35416412353516,100.11573791503906,100.35879516601562,1049.421875,791.3646240234375,226.11109924316406,224.59259033203125,222.8333282470703,3.6822333335876465,3.566312313079834,3.596853733062744,50.0,80.0,120.0343017578125
2025-08-13 09:08:48,0.7629672884941101,6.302374839782715,67.56258392333984,261.7129821777344,4.349328517913818,4.199351787567139,0.15046295523643494,36.153709411621094,44.55180740356445,126.51335144042969,236.09237670898438,1105.0904541015625,1039.6849365234375,1027.038818359375,1167.2689208984375,1034.892333984375,1075.3072509765625,1205.0975341796875,984.7277221679688,1075.99560546875,76.80786895751953,100.61111450195312,100.06944274902344,0.272685170173645,70.28240203857422,70.7615737915039,30.682870864868164,20.060184478759766,40.29166793823242,20.287036895751953,282.77777099609375,236.34259033203125,229.07408142089844,76.80555725097656,60.49305725097656,70.82870483398438,0.3743055462837219,55.50694274902344,284.5833435058594,234.3981475830078,228.4722137451172,30.282407760620117,19.72222137451172,75.35416412353516,100.1087875366211,100.35879516601562,1049.6168212890625,791.6401977539062,227.07408142089844,225.59259033203125,223.8333282470703,3.719125509262085,3.5719714164733887,3.60483980178833,50.0,80.0,120.14834594726562
2025-08-13 09:08:49,0.7629672884941101,6.302374839782715,67.56258392333984,260.97222900390625,4.349328517913818,4.192578315734863,0.26620370149612427,36.153709411621094,44.55180740356445,126.51335144042969,235.93667602539062,1104.9910888671875,1039.7821044921875,1027.2001953125,1167.2689208984375,1034.892333984375,1075.4056396484375,1205.0975341796875,984.6322021484375,1076.093994140625,76.80786895751953,100.61111450195312,100.06944274902344,0.2777777910232544,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,274.7685241699219,228.70370483398438,220.4629669189453,76.80555725097656,60.5,70.82870483398438,0.3784722089767456,55.51388931274414,277.6851806640625,226.38888549804688,221.29629516601562,30.282407760620117,19.72222137451172,75.35416412353516,100.11573791503906,100.35879516601562,1049.71435546875,791.4564819335938,228.03704833984375,226.61111450195312,224.8333282470703,3.78118896484375,3.5611534118652344,3.6308248043060303,50.0,80.0,120.17886352539062
2025-08-13 09:08:50,0.7629672884941101,6.302374839782715,67.56258392333984,261.25,4.350780010223389,4.189675807952881,0.26620370149612427,36.153709411621094,44.55180740356445,126.53992462158203,236.00950622558594,1104.9910888671875,1039.7821044921875,1027.296875,1167.2012939453125,1034.892333984375,1075.4056396484375,1205.3035888671875,984.6322021484375,1076.290771484375,76.8009262084961,100.61111450195312,100.06944274902344,0.2844907343387604,70.28240203857422,70.7615737915039,30.689815521240234,20.060184478759766,40.29861068725586,20.287036895751953,278.2870178222656,231.4351806640625,222.91665649414062,76.80555725097656,60.5,70.83101654052734,0.3807870149612427,55.51388931274414,279.3055419921875,228.5648193359375,224.2129669189453,30.289352416992188,19.72222137451172,75.35416412353516,100.1087875366211,100.35879516601562,1049.811767578125,791.3646240234375,229.24075317382812,227.83334350585938,226.22222900390625,3.8671720027923584,3.5579569339752197,3.6366496086120605,50.0,80.0,119.7783203125
